Osm id,Name,Hospital Type,Address,state,district,pincode,telephone,Email,website,latitude,Longitude
925,MIOT Hospitals,Private,"Manapakkam , 4/112, Mount Poonamalle Road",Tamil Nadu,Chennai,600089,044 42002288,enq@miothospitals.com,www.miothospitals.com,13.022472,80.186111
926,Apollo Childrens Hospital,Private,"No. 15,Thousand Lights, Shafee Mohammed Road",Tamil Nadu,Chennai,600006,"044 28298282, 044 28296262",enquiry@apollohospitals.com,http://www.apollohospitals.com/Apollo_Children/,13.060111,80.252333
927,"Apollo Hospitals, Greams Lane",Private,"21, Off Greams Road, Greams Lane",Tamil Nadu,Chennai,600006,"044 28290200, 044 28293333",enquiry@apollohospitals.com,www.apollohospitals.com,13.063222,80.251472
928,Apollo Specialty Hospital,Private,"320, Anna Salai",Tamil Nadu,Chennai,600035,044 24336119,enquiry@apollohospitals.com,http://chennai.apollohospitals.com/,13.033611,80.245
929,Billroth Hospital,Private,"43, Lakshmi Talkies Road, Shenoy Nagar",Tamil Nadu,Chennai,600030,044 26641777,admin@billrothhospitals.com,www.billrothhospitals.com,13.075806,80.227333
930,Prashanth Fertility Research Centre,Private,"Chetpet, No.77, Harrington Road",Tamil Nadu,Chennai,600031,044 28363113,info@pfrcivf.com,www.pfrcivf.com,13.0695,80.235833
931,Sri Ramachandra Medical Centre (SRMC),Private,"No 1, Ramachandra Nagar, Porur",Tamil Nadu,Chennai,600116,"044 24768027, 044 24768403",NA,www.srmc.edu,13.038972,80.143472
932,Madras Medical Mission Hospital - Institute of Cardio Vascular Diseases,Private,"4 - A, Dr.J.Jayalalitha Nagar, Mogappair",Tamil Nadu,Chennai,600037,"044 26565961, 044 26561801",icvddoctors@mmm.org.in,www.madrasmedicalmission.org,13.086194,80.187417
933,Aakash Hospital,Private,"Thiruvottriyur, No. 393/1, T H Road",Tamil Nadu,Chennai,600019,044 25730099,contact@aakashhospital.in,www.aakashhospital.in,13.169833,80.304556
934,Kanchi Kamakoti Childs Trust Hospital,Private,"12 - A, Nageswara Road, Nungambakkam",Tamil Nadu,Chennai,600034,044 42001800,kkcth@airtelmail.in,www.childstrusthospital.in,13.057333,80.245778
935,"Apollo Hospitals, Tondiarpet",Private,"No. 645, TH Road, Tondiarpet",Tamil Nadu,Chennai,600081,044 25915533,enquiry@apollohospitals.com,www.apollohospitals.com,13.128944,80.290528
936,CSI Kalyani Hospital,Private,"15, Dr.Radha Krishnan Salai, Mylapore",Tamil Nadu,Chennai,600004,"044 28475101,044 28470642",csikalyanihospital@rocketmail.com,www.csikalyanihospital.com,13.043194,80.272444
937,Lifeline Multi Speciality Hospital,Private,"5/639, Old Mahabalipuram Road, Kandanchavadi, Perungudi",Tamil Nadu,Chennai,600096,044 42454545,enquiry@lifelinehospitals.com,www.lifelinehospitals.com,12.963222,80.245722
938,Chennai Meenakshi Multispeciality Hospital,Private,"New No. 72, Old No.148, Luz Church Road, Mylapore",Tamil Nadu,Chennai,600004,044 42938938,cmmhospitals@gmail.com,www.cmmh.in,13.03775,80.2615
939,"Aditya Hospital, Kilpauk",Private,"7, Barnaby Road, Kilpauk",Tamil Nadu,Chennai,600010,"044 26411450,",adityahospital@gmail.com,www.adityahospital.co.in,13.080944,80.248389
940,Parvathy Hospital,Private,"241, G.S.T.Road, Chromepet",Tamil Nadu,Chennai,600044,"044 22382248, 044 22383456,04422382748",NA,www.parvathyhospital.com,12.946139,80.136694
941,KKR Ent Hospital and Research Institute (P) Ltd,Private,"No: 827, Poonamallee High Road",Tamil Nadu,Chennai,600010,"044 026411444, 044 026412641,044 026411987, 044 026412641,044 026411612,",enquiry@kkrenthospital.org,http://www.kkrenthospital.org/,13.078222,80.245
942,Flemy Grace Hospital,Private,Karungal RD,Tamil Nadu,Kanyakumari,629804,04653 254064,NA,NA,8.208194,77.269028
943,Kanyakumari Government Hospital and College,Public,Asaripallam,Tamil Nadu,Kanyakumari,629201,04652 223201,NA,http://www.kanyakumari.tn.nic.in/health.html,8.173889,77.393861
944,George Mission Hospital,Private,"Eathamozhy Road, Kottar, Kanyakumari, Tamil Nadu",Tamil Nadu,Kanyakumari,629002,"04653 245683, 04653 245684",NA,NA,NA,NA
945,Government Hospital,Public,Government Hospital Campus,Tamil Nadu,Kanyakumari,629702,04652 248505,NA,NA,8.083389,77.547188
946,Dr.Jeyasekharan Hospital and Nursing Home,Private,"KP Road, Nagercoil",Tamil Nadu,Kanyakumari,629003,"04652 230019, 04652 230020, 04652 230021",jeyasekharanmedicaltrust@gmail.com,http://www.jeyasekharanmedicaltrust.com,8.094361,77.549722
947,Naveen Hospital,Private,"A-8/10, Chennel Road, Agasteeswaram, Kanyakumari, Tamil Nadu",Tamil Nadu,Kanyakumari,629701,04652 257366,NA,NA,NA,NA
948,Subramania Pillai Memorial Hospital,Private,"Theroor ,Suchindrum, Agasteeswaram, Kanyakumari, Tamil Nadu",Tamil Nadu,Kanyakumari,629701,"04653 240619,04653 694723",NA,NA,NA,NA
949,Williams Children Hospital,Private,"Main Road, Marthandam",Tamil Nadu,Kanyakumari,629165,"04651 205446, 04651 274232",NA,NA,8.308,77.219111
950,Santhigiri Ayurveda Heritage,Private,"17/48, A3, Lelabalan Building, Madavapuram, Near Vivekanandapuram",Tamil Nadu,Kanyakumari,629702,04652 247960,NA,http://www.ayurvedasanthigiri.com,8.094361,77.549722
951,Robin Hospital,Private,"Udayar Bilia, Colachel",Tamil Nadu,Colachel,629251,04651 228855,NA,NA,8.180163,77.252576
952,M.L.Hospital,Private,"M L Hospital, Rajakkamangalam Road, State Highway 46Punnai Nagar",Tamil Nadu,Nagercoil,629004,04653 264793,NA,NA,8.167274,77.42011
953,Vinayaka Missions Medical College,Public,Sankari Main Road,Tamil Nadu,Chinna Seeragapadi,636308,"0427 3987000, 04272477316,04272477317 , 04272477594, 04272477598 , 0427 247 7883",NA,www.vinayakamissions.com,11.58251,78.061638
954,"The Christian Medical College CMC,VELLORE",Private,"Dr IDA Scudder Road, Vellore",Tamil Nadu,Vellore,632004,4162282040,msoffice@cmcvellore.ac.in,http://www.cmch-vellore.edu/,12.92491,79.136046
955,ILS Hospital,Private,"Kunjaban, Near Kendriya Vidyalay, Capital Complex Extension",Tripura,Agartala,799006,0381 2415000,NA,www.ilshospitals.com,23.867521,91.289606
956,Agartala Government Medical College,Public,P.O. Kunjaban,Tripura,Agartala,799006,0381 2357130,agmc@rediffmail.com,www.agmc.nic.in,23.860383,91.292711
957,Malhotra Nursing and Maternity Home,Private,"Malhotra Nursing and Maternity Home (P) Ltd.Malhotra Test Tube Baby Center, 84, M G Road",Uttar Pradesh,Agra,282010,"0562 2260275, 0562 2260276, 0562 2260277",mnmhagra10@dataone.in,www.malhotrahospitals.com,27.164855,78.008741
958,Pushpanjali Hospital and Research Centre,Private,"Pushpanjali Palace, Delhi Gate",Uttar Pradesh,Agra,282002,0562 4024004,info@pushpanjalihospital.in,http://www.pushpanjalihospital.in,27.198603,77.995397
959,Amit Jaggi Memorial Hospital,Private,Vaibhav Nagar,Uttar Pradesh,Agra,282001,"0562 2230515,0562 2330600",amitjaggi@sancharnet.in,http://ajmh.in/index.html,27.158274,78.034376
960,Lotus Super Speciality Hospital,Private,Diwani Crossing,Uttar Pradesh,Agra,282006,"0562 4057365, 0562 4064945",info@lotushospitalagra.com,NA,27.206497,78.002841
961,Shanti Mangalick Hospital,Private,Fatehabad Road,Uttar Pradesh,Agra,NA,"0562 2330488,0562 2330038",info@shantimangalickhospital.org,http://shantimangalickhospital.org/,27.157717,78.055862
962,"Centre For Sight, Delhi Gate",Private,"116, Delhi Gate",Uttar Pradesh,Agra,282001,"0562 4061450, 0562 4061451, 0562 4061452",infoagra2@centreforsight.net,http://www.centreforsight.net/,27.197728,77.997775
963,"Centre For Sight, Sanjay Place",Private,"G – 5, B – 5, Friends Wason Plaza, Sanjay Place",Uttar Pradesh,Agra,282002,"0562 4044113, 0562 3257515",infoagra@centreforsight.net,http://www.centreforsight.net/,27.197222,78.00346
964,Narinder Mohan Hospital,Private,Mohan Nagar,Uttar Pradesh,Ghaziabad,201007,"0120 2657501, 0120 2657509,","info@narindermohanhospital.net,",http://www.narindermohanhospital.net/,28.66627,77.438413
965,Pushpanjali Crosslay Hospital,Private,"W-3 Sector-1, Vaishali, Delhi-NCR",Uttar Pradesh,Ghaziabad,201012,"0120 4173000, 0120 4188000",info@pch.co.in,http://pushpanjalicrosslayhospital.com/,28.634485,77.333031
966,Scope Hospital,Private,"628, Niti Khand-I, Near Swarn Jayanti Park, Delhi-NCR",Uttar Pradesh,Ghaziabad,201010,0120 2606262,scopehospital@gmail.com,http://www.scopehospital.com/,28.641351,77.366047
967,Yashoda Super Speciality Hospital,Private,"H-1, Kaushambi, Near Anand Vihar ISBT",Uttar Pradesh,Ghaziabad,201010,"0120 4189500, 0120 2777841, 0120 2777842,0120 2777843,0120 2777844,",admin.yhk@yashodahospital.org,www.yashodahospital.org,28.644914,77.326284
968,Yashoda Super speciality Hospital,Private,"II-M, Nehru Nagar, Delhi-NCR",Uttar Pradesh,Ghaziabad,201012,"0120 4182000,0120 2750001,0120 2750004",admin.nn@yashodahospital.org,www.yashodahospital.org,28.644915,77.326283
969,"Chaudhary Eye Centre and Laser Vision, Indirapuram",Private,"Eye7 Indirapuram, 19, Shipra Vista Plaza,Delhi-NCR",Uttar Pradesh,Ghaziabad,201014,0120 2651015,info@eye7.in,http://www.eye7.in/,NA,NA
970,"Sharp Sight Centre, Indirapuram",Private,"Aditya Gold Trust, 101, 102, 103, 1st Floor, Plot C/GH3, Vaibhav Khand",Uttar Pradesh,Ghaziabad,201014,"0120 4571006, 0120 4571009,",NA,http://www.sharpsight.in/,28.636733,77.360398
971,Sunetra Eye Hospital,Private,"KC-120 , Kavi Nagar ,Delhi-NCR",Uttar Pradesh,Ghaziabad,201014,0120 4233366,info@sunetra.co.in,http://www.sunetra.co.in/,28.670807,77.449344
972,Rama Medical College,Private,"NH-24, 38 km milestone, Ramadeli, Moradabad- Delhi highway",Uttar Pradesh,Ghaziabad,201002,01222327323/4,ramadeli@ramagroup.in,http://ramamedicalcolleges.com/,28.696576,77.607443
973,Tirupati Amrapali Hospital,Private,"NH-34, P2, Omega-1",Uttar Pradesh,Greater Noida,201308,"0120 2395333, 0120 2395444, 0120 2395134, 0120 2395130",amrapali@tirupatieye.org,www.tirupatieye.org,NA,NA
974,Green City Hospital,Private,"NH-17, Delta I, Delhi -NCR",Uttar Pradesh,Greater Noida,201308,"0120 2320260, 0120 2320261",info@gch.co.in,http://www.gch.co.in/,28.483752,77.526961
975,Bharti Hospital,Private,"In Front of State Bank of India, Sikandra Rao",Uttar Pradesh,Hathras,204215,NA,info@bhartihospital.org,www.bhartihospital.org,27.686322,78.377049
976,Saral Nursing Home,Private,"Opp. Thana Chakeri, Lal Bangla",Uttar Pradesh,Kanpur,208007,0512 2402121,info@saralnursinghome.com,www.saralnursinghome.com,26.423265,80.388305
977,Regency Hospital,Private,"A-2, Sarvodaya Nagar",Uttar Pradesh,Kanpur,208005,"0512 2242201, 0512 2242202, 0512 2242203, 0512 2242204, 0512 2242205 , 0512 2242206, 0512 2242207",info@regencyhospital.in,www.regencyhospital.in,26.479224,80.316264
978,Mariampur Hospital,Private,Shastri Nagar,Uttar Pradesh,Kanpur,208005,0512 2216788,marihosp@sify.com,www.mariampurhospital.org,26.465203,80.305565
979,Dr. P.N. Mahendra Eye Institute and Khairabad Eye Hospital,Private,Swaroop Nagar,Uttar Pradesh,Kanpur,208002,NA,contact@mahendraeyeinstitute.com,www.mahendraeyeinstitute.com,26.479988,80.318868
980,Chandni Hospital,Private,"9/60, Arya Nagar",Uttar Pradesh,Kanpur,208002,"0512 2551185, 0512 2551885",chandnihospital@gmail.com,www.chandnihospital.com,26.479406,80.322448
981,Kanpur Medical Centre,Public,"120/500 (24), Lajpat Nagar",Uttar Pradesh,Kanpur,208005,"0512 2295152, 0512 2295520",kmcplknp@gmail.com,www.kmcpvtltd.com,26.471641,80.303535
982,Brij Medical centre,Private,"94-E, Panki , Near Panki Police Station",Uttar Pradesh,Kanpur,208020,"0512 2262150, 0512 2262861",mail@bmchospital.in,http://www.bmchospital.in/,26.472415,80.225788
983,J. L. Rohatgi Hospital and Jawaharlal Rohatagi Smarak Netra Chikitsalaya,Private,"Association For The Prevention 0f Blindness, G.T.Road, Sarvodaya Nagar",Uttar Pradesh,Kanpur,208020,"0512 2297605, 0512 2297234","jlrhospital@hotmail.com ,",http://www.jlrohatgihospital.org/,26.478638,80.309251
984,Excel Hospital,Private,"14/138, Chunni Ganj",Uttar Pradesh,Kanpur,208020,"0512 3249378,0512 3922780,",contact@excelhospitals.in,www.excelhospitals.in,26.477764,80.337434
985,Madhuraj Nursing home,Private,"113/121-A, Swaroop Nagar, Near Moti jheel, Opposite to Shivaji Gate",Uttar Pradesh,Kanpur,208020,"0512 3042075, 0512 3042076",info@madhurajhospital.co.in,www.madhurajhospital.com,26.479586,80.317632
986,Kabeer Hospital,Private,"Bajrang Chourah, Yashoda Nagar",Uttar Pradesh,Kanpur,208011,0512 3243685,hospitalsofkabeer@gmail.com,www.kabeerhospital.com,26.40751,80.331452
987,Nova Specialty Surgery,Private,"14/138, Chunni Ganj, Mall Road",Uttar Pradesh,Kanpur,208001,"0512 3249378, 0512 3922780, 0512 3922781,",NA,www.novaspecialtysurgery.com,26.475413,80.332692
988,Kulwanti Hospitals and Research Center,Private,"117/N/8, Kakadeo",Uttar Pradesh,Kanpur,208025,"0512 6711380, 0512 6711351",info@kulwantihospitals.com,www.kulwantihospitals.com,26.479876,80.293565
989,R K Devi Eye Research Institute,Private,"113 / 157, Swaroop Nagar",Uttar Pradesh,Kanpur,208002,0512 2534979,suprabhadubey@rkdevi.com,www.rkdevi.com,26.48156,80.316685
990,Globus Hospital,Private,"117/N/59, A - 1 Market, Kakadeo",Uttar Pradesh,Kanpur,208025,"0512 2500888, 0512 2503355",drrksingh@globushospital.com,www.globushospital.com,26.476149,80.294446
991,Pracheta Ayurvedic Clinic and Panchakarma Center,Private,"H. NO. 78 - O Block, Keshavpuram, Awas Vikas Colony",Uttar Pradesh,Kanpur,208017,0512 2155977,info@prachetaclinic.com,www.prachetaclinic.com,26.479637,80.246568
992,North Star Hospital and Joint Replacement center,Private,25/11 - Canal Road,Uttar Pradesh,Kanpur,208001,"0512 2303500, 0512 2303501","care@northstarhospital.co.in ,",www.northstarhospital.co.in,26.462028,80.350302
993,"Eye-Q Super Speciality Eye Hospitals, Swaroop Nagar",Private,"113/57, Next to Allahabad Bank, Opposite Motijheel, Swaroop Nagar,",Uttar Pradesh,Kanpur,208002,"0512 6050109, 0512 3083291, 0512 3083292",NA,http://www.eyeqindia.com/,26.479255,80.314178
994,Rama Medical College,Private,"Rama City, G.T. Road, Near Mandhana Railway Station",Uttar Pradesh,Kanpur,209217,"0512 2780882,0512 2780883, 0512 2780884, 0512 2780885, 0512 2780886",info@ramagroup.in,http://ramamedicalcolleges.com/,26.449922,80.331875
995,Rama Dental College,Private,"A/1-8 , Lakhanpur",Uttar Pradesh,Kanpur,208024,"0512 2584225, 0512 2584226, 0512 2584223",info@ramagroup.in,http://www.ramadentalcolleges.com/,26.499017,80.273328
996,"Eye-Q Super Speciality Eye Hospitals, Aliganj",Private,"B-60, Sector-B, Aliganj",Uttar Pradesh,Lucknow,226020,"0522 4024306, 0522 4101710, 0522 2330739",NA,http://www.eyeqindia.com/,26.840185,80.876486
997,"Eye-Q Super Speciality Eye Hospitals, Krishna Nagar",Private,"39, Vijay Nagar, Krishna Nagar, Kanpur Road",Uttar Pradesh,Lucknow,226001,0522 4046700,NA,http://www.eyeqindia.com/,26.479229,80.314207
998,"Eye-Q Super Speciality Eye Hospitals, Rajajipuram",Private,"2025 - E Block, Near Dena Bank, Rajajipuram",Uttar Pradesh,Lucknow,226017,"0522 4002100, 0522 404772",NA,http://www.eyeqindia.com/,26.479229,80.314211
999,"Eye-Q Super Speciality Eye Hospitals, Gomti Nagar",Private,"NH-2, Vipulkhand-4, Gomti Nagar",Uttar Pradesh,Lucknow,226010,"0522 4033000, 0522 4009421, 0522 4009423, 0522 6537199",NA,http://www.eyeqindia.com/,NA,NA
1000,"Metro Hospital And Heart Institute, Lal Kurti",Private,"47/G-5,Lal Kurty,Boundry Road",Uttar Pradesh,Meerut,250001,"0121 2665033, 0121 2665041, 0121 2665044",mhimeerut@metrohospitals.com,http://www.metrohospitals.com/content.php?page=160andparent=14,28.998354,77.708719
1001,Anand Hospital,Private,"Garh Road Near Medical College, A-1, Damodor Colony, Garh Road",Uttar Pradesh,Meerut,250002,0121 2792000,anandnirogdham@gmail.com,www.anandhospital.com,28.961803,77.74637
1002,Eye-Q Super Specialty Eye Hospitals,Private,"2nd Floor, Kumar Plaza, Begum Bridge Road",Uttar Pradesh,Meerut,250001,0121 4050111,NA,http://www.eyeqindia.com/,NA,NA
1003,"Centre For Sight, Meerut",Private,"Centre for Sight, Roop Netralaya Building, Opp. NAS College, E. K. Road",Uttar Pradesh,Meerut,250001,"0121 2648870, 0121 2641531",infomeerut@centreforsight.net,http://www.centreforsight.net/,NA,NA
1004,"Centre For Sight, Meerut Cantonment",Private,"Centre for Sight at Jawahar Eye Hospital, 194/15, Delhi Road, Opp. Roadways Bus stand, Meerut Cantonment",Uttar Pradesh,Meerut,250001,0121 2661719,infomeerut2@centreforsight.net,http://www.centreforsight.net/,28.989227,77.700268
1005,"Centre For Sight,Tarikhana",Private,"City Clinic, Chowk Tarikhana",Uttar Pradesh,Moradabad,244001,0591 2321641,infomoradabad@centreforsight.net,http://www.centreforsight.net/,NA,NA
1006,"Centre For Sight, Kanth Road",Private,"Fortis Vivekanand Hospital, Kanth Road",Uttar Pradesh,Moradabad,244001,"0591 2452405 , 0591 2452406 , 0591 2452407",infomoradabad@centreforsight.net,http://www.centreforsight.net/,NA,NA
1007,"Eye-Q Super Speciality Eye Hospitals, Muzaffarnagar",Private,"First Floor, Above Axis Bank Ltd.,171, Civil Lines south, Court Road,",Uttar Pradesh,Muzaffarnagar,251001,"0131 3290750, 0131 2623900",NA,http://www.eyeqindia.com/,NA,NA
1008,Ashwini Healthcare Hospital,Private,"C-9, Sector-51",Uttar Pradesh,Noida,201301,"0120 2483157, 0120 2483158",hospital@ashwinihealthcare.com,http://www.ashwinihealthcare.com/,28.578973,77.366946
1009,Kailash Hospital,Private,"H-33, Sector- 27",Uttar Pradesh,Noida,201301,"0120 2444444, 0120 2445566",kailash.Noida@kailashhealthcare.com,http://www.kailashhospital.com/,28.577454,77.331381
1010,Max Hospital,Private,"A-364, Noida,Sector-19",Uttar Pradesh,Noida,201301,0120 2535557,NA,www.maxhealthcare.com,28.573886,77.323556
1011,Metro Hospitals and Heart Institute (Cardiology Wing),Private,"X-1, Sector 12, Delhi-NCR",Uttar Pradesh,Noida,201301,"0120 4366666, 0120 2533491",mhiNoida@metrohospitals.com,http://www.metrohospitals.com/content.php?page=19andparent=14,28.59741,77.337997
1012,Metro Hospitals And Heart Institute (Multispecialty Wing),Private,"L-94, Sector - 11, Noida- 201301, Delhi-NCR, Uttar Pradesh,",Uttar Pradesh,Noida,201301,"0120 2522959, 0120 2442666",MarghNoida@metrohospitals.com,http://www.metrohospitals.com/content.php?page=17andparent=14,28.597458,77.338055
1013,Ojjus Medicare Goodwill Hospital and Research Centre,Private,"D-141 A&B, Sector-40, Delhi-NCR",Uttar Pradesh,Noida,201303,0120 4635777,"gammaknife@ojjus.org,",http://www.ojjus.org/index-2.html,28.566701,77.358281
1014,"Chaudhary Eye Centre and Laser Vision, Noida",Private,"Eye7 at Fortis Noida, B-22, Sector-62, Delhi-NCR",Uttar Pradesh,Noida,201301,NA,info@eye7.in,http://www.eye7.in/,28.618426,77.3726
1015,"VRI Leg Clinic, Noida",Private,"A-73 Sector-35, Delhi-NCR,",Uttar Pradesh,Noida,201301,NA,info@vrilegclinic.com,http://www.vrilegclinic.com,28.579876,77.356132
1016,Dr. Kalyan Banerjee's Clinic,Private,"264, Block 1, First Floor, Ganga Shopping Complex, Sector 29",Uttar Pradesh,Noida,201301,NA,enquire@drkbanerjee.com,http://www.drkbanerjee.com/,28.569244,77.334048
1017,ICARE Eye Hospital,Private,"H-1A/1, Plot No.1, Zygon Square, 1st Floor, Sector 63",Uttar Pradesh,Noida,201301,0120 4545668,wecare@icarehospital.org,http://www.icarehospital.org/,28.630096,77.375418
1018,ICARE Eye Hospital and Post Graduate Institute,Private,"E3A, Sector-26, Delhi - NCR",Uttar Pradesh,Noida,201301,"120 2477600, 120 2477601,120 2477602, 0120 2555969, 0120 2558274",wecare@icarehospital.org,http://www.icarehospital.org/,28.5799,77.335381
1019,Tirupati Eye Center,Private,"C-8, Sector-19, Gautam Budh Nagar , Delhi -NCR",Uttar Pradesh,Noida,201301,0120 4266642,info@tirupatieye.org,www.tirupatieye.org,28.57741,77.322389
1020,"Tirupati Eye Center, Dadri Road",Private,"Main Dadri Road, Sector-41,Near HP Petrol Pump, Gautam Budh Nagar , Delhi - NCR",Uttar Pradesh,Noida,201301,0120 4263530,sector41@tirupatieye.org,www.tirupatieye.org,28.561293,77.360757
1021,"Eye-Q Super Speciality Eye Hospitals, Saharanpur",Private,"Hakikat Nagar Mod, Sadar Thana Road",Uttar Pradesh,Saharanpur,247001,NA,NA,http://www.eyeqindia.com/,29.951646,77.550827
1022,Janseva Hospital,Private,"Chandpur,Mudaila,Varanasi",Uttar Pradesh,Varanasi,221002,NA,contact@jansevahospital.com,www.jansevahospital.com,25.325994,83.027169
